StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,MetaInfo_Browser,MetaInfo_Version,MetaInfo_Operating System,MetaInfo_Resolution,Q1,Q1_DO,Q9,Q10,Q14,Q17,Q18,Q18_DO,Q20,DataDashboardUsage,SmartHomeDashUsage,VisualClarity,InfoOrgClarity,SC0,SurveyWave,Version,FL_3_DO,Gistblock_DO
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q_RecaptchaScore,Click to write the question text - Browser,Click to write the question text - Version,Click to write the question text - Operating System,Click to write the question text - Resolution,Which device had the worst problem?,Which device had the worst problem? - Display Order,Which direction was the offline ceiling light?,How many items were Warnings (non-critical alerts)?,How many devices were specifically labeled as Offline (not just Off)?,How many devices named “Sink” were shown?,Which two devices were both Off but not alerts?,Which two devices were both Off but not alerts? - Display Order,What type of dashboard did you see?,How often do you use data dashboards in your life?,How often do you use a smart home dashboard in your life?,"How clear was the dashboard’s visual design (e.g., text readability, contrast, spacing)?","How clear was the dashboard's informational organization (grouping, labels, layout)?",Score,SurveyWave,Version,FL_3 - Block Randomizer - Display Order,Gist block - Display Order
"{""ImportId"":""startDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""endDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""Q_RecaptchaScore""}","{""ImportId"":""QID75_BROWSER""}","{""ImportId"":""QID75_VERSION""}","{""ImportId"":""QID75_OS""}","{""ImportId"":""QID75_RESOLUTION""}","{""ImportId"":""QID49""}","{""ImportId"":""QID49_DO""}","{""ImportId"":""QID57""}","{""ImportId"":""QID58""}","{""ImportId"":""QID63""}","{""ImportId"":""QID66""}","{""ImportId"":""QID67""}","{""ImportId"":""QID67_DO""}","{""ImportId"":""QID69""}","{""ImportId"":""QID70""}","{""ImportId"":""QID72""}","{""ImportId"":""QID71""}","{""ImportId"":""QID73""}","{""ImportId"":""SC_026QrkvBa3dwwrc""}","{""ImportId"":""SurveyWave""}","{""ImportId"":""Version""}","{""ImportId"":""FL_3_DO""}","{""ImportId"":""BL_2miQ8sO4XRcUQn4_DO""}"
2025-10-05 19:33:16,2025-10-05 19:36:15,IP Address,147.160.221.208,100,179,True,2025-10-05 19:36:15,R_7KC3SBHltOdhsds,,,,,33.3094,-96.3899,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1536x864,Leak detector,Ceiling E|Smoke detector|Oven light|Leak detector,South,1,3,0,Mirror 1 and Mirror 2,Mirror 1 and Mirror 2|Ceiling N and Ceiling W|TV and Window|Ceiling E and Oven,Smart home,Never,Never,Extremely clear,Extremely clear,4,3,NoHierarchyMediumChartjunk,FL_46,Q20|Q18|Q14|Q1|MetaInfo|Q17|Q9|Q10
2025-10-05 19:33:59,2025-10-05 19:36:34,IP Address,73.128.102.215,100,154,True,2025-10-05 19:36:34,R_7jCYAR4qzP2u5qC,,,,,39.3407,-76.6753,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.208,Android 15,384x832,Leak detector,Ceiling E|Oven light|Smoke detector|Leak detector,North,3,2,3,TV and Window,TV and Window|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|Ceiling E and Oven,IT infrastructure,Never,Never,Not at all clear,Not at all clear,3,3,NoHierarchyLowChartjunk,FL_26,Q18|Q1|Q20|MetaInfo|Q17|Q10|Q9|Q14
2025-10-05 19:35:45,2025-10-05 19:37:14,IP Address,50.40.241.172,100,88,True,2025-10-05 19:37:14,R_62KZWqCu6mRkWe0,,,,,37.7202,-89.2157,anonymous,EN,0.8999999761581421,Edge,141.0.0.0,Windows NT 10.0,1366x768,Leak detector,Smoke detector|Leak detector|Oven light|Ceiling E,East,3,1,1,Ceiling N and Ceiling W,Ceiling E and Oven|Mirror 1 and Mirror 2|Ceiling N and Ceiling W|TV and Window,Smart home,Never,Never,Not at all clear,Not at all clear,4,3,RoomHierarchyLowChartjunk,FL_21,Q1|Q17|Q18|Q9|Q20|Q10|Q14|MetaInfo
2025-10-05 19:35:43,2025-10-05 19:37:15,IP Address,24.197.164.199,100,92,True,2025-10-05 19:37:15,R_3nOSsV10XrhWwHh,,,,,32.4581,-82.9366,anonymous,EN,1,Safari iPhone,19.0,iPhone,414x896,Smoke detector,Smoke detector|Ceiling E|Oven light|Leak detector,East,2,4,1,Mirror 1 and Mirror 2,Mirror 1 and Mirror 2|Ceiling E and Oven|TV and Window|Ceiling N and Ceiling W,Smart home,Weekly,Never,Extremely clear,Extremely clear,3,3,RoomHierarchyLowChartjunk,FL_21,Q20|Q18|Q9|MetaInfo|Q1|Q10|Q17|Q14
2025-10-05 19:36:11,2025-10-05 19:39:09,IP Address,166.182.80.40,100,178,True,2025-10-05 19:39:10,R_6IYP9vDSSO1l5Vx,,,,,36.1671,-86.7861,anonymous,EN,1,Chrome,130.0.0.0,Android 10,376x835,Leak detector,Oven light|Ceiling E|Smoke detector|Leak detector,East,1,3,1,Ceiling N and Ceiling W,Mirror 1 and Mirror 2|Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window,Smart home,Never,Never,Moderately clear,Slightly clear,3,3,NoHierarchyHighChartjunk,FL_50,Q10|Q14|Q18|Q20|MetaInfo|Q9|Q1|Q17
2025-10-05 19:33:09,2025-10-05 19:41:01,IP Address,66.214.84.95,100,471,True,2025-10-05 19:41:01,R_3M4prDlVwODbSfz,,,,,33.9764,-117.3341,anonymous,EN,1,Chrome,141.0.0.0,Windows NT 10.0,1463x823,Leak detector,Leak detector|Ceiling E|Oven light|Smoke detector,East,3,2,0,Mirror 1 and Mirror 2,Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W,Smart home,Never,Never,Moderately clear,Slightly clear,7,3,ImportanceHierarchyLowChartjunk,FL_54,Q1|Q10|MetaInfo|Q17|Q14|Q9|Q18|Q20
2025-10-05 19:44:53,2025-10-05 19:46:58,IP Address,99.155.100.86,100,124,True,2025-10-05 19:46:58,R_61w6LiQwWllWkN3,,,,,42.4257,-83.1522,anonymous,EN,1,Chrome,138.0.0.0,Macintosh,1440x900,Ceiling E,Leak detector|Smoke detector|Oven light|Ceiling E,East,3,3,0,Ceiling N and Ceiling W,Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2,Smart home,Monthly,Weekly,Not at all clear,Not at all clear,4,3,ImportanceHierarchyLowChartjunk,FL_54,Q9|Q17|Q18|Q20|Q14|MetaInfo|Q10|Q1
2025-10-05 19:45:44,2025-10-05 19:49:03,IP Address,98.51.5.80,100,199,True,2025-10-05 19:49:03,R_6OJy0icm7YDoK0s,,,,,37.6736,-122.0944,anonymous,EN,1,Firefox,143.0,Windows NT 10.0,1093x614,Smoke detector,Leak detector|Oven light|Smoke detector|Ceiling E,East,2,2,0,Ceiling E and Oven,TV and Window|Ceiling E and Oven|Ceiling N and Ceiling W|Mirror 1 and Mirror 2,Smart home,Never,Never,Not at all clear,Not at all clear,4,3,FloorplanHierarchyMediumChartjunk,FL_62,Q10|MetaInfo|Q9|Q1|Q18|Q17|Q20|Q14
2025-10-05 19:56:10,2025-10-05 19:58:01,IP Address,75.100.29.24,100,111,True,2025-10-05 19:58:02,R_36g6QOQvrdQF21M,,,,,45.2985,-94.9427,anonymous,EN,1,Safari,18.6,Macintosh,810x1080,Leak detector,Smoke detector|Ceiling E|Oven light|Leak detector,North,1,3,2,Ceiling N and Ceiling W,Mirror 1 and Mirror 2|Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window,IT infrastructure,Never,Never,Slightly clear,Slightly clear,1,3,NoHierarchyHighChartjunk,FL_52,Q18|Q20|Q10|Q14|Q9|MetaInfo|Q1|Q17
2025-10-05 19:58:37,2025-10-05 20:00:12,IP Address,64.111.61.184,100,94,True,2025-10-05 20:00:12,R_6uJ63z6pEhyYlih,,,,,40.4265,-91.7353,anonymous,EN,1,Chrome,141.0.0.0,Macintosh,1728x1117,Leak detector,Ceiling E|Leak detector|Smoke detector|Oven light,West,1,4,1,Ceiling E and Oven,Mirror 1 and Mirror 2|TV and Window|Ceiling E and Oven|Ceiling N and Ceiling W,Smart home,Never,Never,Not at all clear,Not at all clear,2,3,NoHierarchyLowChartjunk,FL_26,Q14|Q18|Q9|Q1|Q10|Q17|Q20|MetaInfo
2025-10-05 20:32:16,2025-10-05 20:33:50,IP Address,158.115.179.31,100,94,True,2025-10-05 20:33:51,R_51gmgc6b0I1fnEo,,,,,33.871,-79.7554,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1536x864,Ceiling E,Ceiling E|Oven light|Smoke detector|Leak detector,East,3,4,0,Mirror 1 and Mirror 2,Mirror 1 and Mirror 2|TV and Window|Ceiling E and Oven|Ceiling N and Ceiling W,IT infrastructure,Never,Never,Not at all clear,Not at all clear,4,3,ImportanceHierarchyMediumChartjunk,FL_56,Q10|MetaInfo|Q18|Q17|Q20|Q1|Q14|Q9
2025-10-05 20:32:09,2025-10-05 20:33:56,IP Address,162.234.29.211,100,106,True,2025-10-05 20:33:56,R_5ya2T23O02TMTND,,,,,33.5443,-84.2338,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.208,Android 13,674x1078,Oven light,Ceiling E|Oven light|Leak detector|Smoke detector,South,3,4,2,Ceiling E and Oven,Ceiling N and Ceiling W|Mirror 1 and Mirror 2|Ceiling E and Oven|TV and Window,Smart home,Never,Never,Not at all clear,Not at all clear,2,3,ImportanceHierarchyHighChartjunk,FL_58,Q9|Q17|Q14|Q18|Q20|MetaInfo|Q10|Q1
2025-10-05 20:33:00,2025-10-05 20:35:08,IP Address,97.177.153.102,100,128,True,2025-10-05 20:35:09,R_1GqAthMQIaC0sBb,,,,,29.9375,-90.0848,anonymous,EN,1,Safari iPhone,18.6,iPhone,390x844,Oven light,Ceiling E|Leak detector|Oven light|Smoke detector,East,0,2,1,Mirror 1 and Mirror 2,TV and Window|Mirror 1 and Mirror 2|Ceiling N and Ceiling W|Ceiling E and Oven,Smart home,Never,Never,Moderately clear,Moderately clear,4,3,FloorplanHierarchyHighChartjunk,FL_64,Q18|Q9|Q10|Q20|Q17|MetaInfo|Q14|Q1
2025-10-05 20:33:19,2025-10-05 20:35:18,IP Address,74.50.137.59,100,119,True,2025-10-05 20:35:19,R_1500zZZFiW7QnUl,,,,,35.8499,-104.0629,anonymous,EN,1,Chrome,140.0.0.0,Android 10,360x800,Leak detector,Leak detector|Oven light|Ceiling E|Smoke detector,South,1,2,0,Ceiling N and Ceiling W,Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2,Smart home,Never,Never,Moderately clear,Moderately clear,4,3,ImportanceHierarchyLowChartjunk,FL_54,Q17|Q20|Q10|Q18|Q1|MetaInfo|Q9|Q14
2025-10-05 20:33:00,2025-10-05 20:35:39,IP Address,173.80.238.100,100,158,True,2025-10-05 20:35:39,R_1lDbajU8rU2jOiB,,,,,37.9722,-81.1579,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.207,Android 14,360x800,Oven light,Oven light|Ceiling E|Leak detector|Smoke detector,East,2,2,1,Ceiling E and Oven,Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2|Ceiling N and Ceiling W,Smart home,Monthly,Monthly,Not at all clear,Slightly clear,3,3,ImportanceHierarchyMediumChartjunk,FL_56,Q18|Q14|Q1|Q10|MetaInfo|Q17|Q9|Q20
2025-10-05 20:33:59,2025-10-05 20:36:09,IP Address,174.109.184.68,100,129,True,2025-10-05 20:36:09,R_5vjF5uSH8ldOa9r,,,,,35.8964,-78.7115,anonymous,EN,1,Edge,141.0.0.0,Windows NT 10.0,1920x1080,Oven light,Ceiling E|Smoke detector|Leak detector|Oven light,East,3,2,0,TV and Window,Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2|Ceiling E and Oven,IT infrastructure,Never,Never,Moderately clear,Moderately clear,4,3,RoomHierarchyLowChartjunk,FL_21,Q9|Q10|Q1|Q20|Q17|Q18|Q14|MetaInfo
2025-10-05 20:35:02,2025-10-05 20:37:09,IP Address,104.5.52.42,100,126,True,2025-10-05 20:37:09,R_3Kx3ySxGwXq0Fbt,,,,,34.6054,-92.6255,anonymous,EN,1,Safari,537.36,Android 10,824x384,Smoke detector,Smoke detector|Leak detector|Oven light|Ceiling E,South,2,3,1,Ceiling E and Oven,Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2|Ceiling N and Ceiling W,IT infrastructure,Weekly,Never,Moderately clear,Moderately clear,0,3,NoHierarchyHighChartjunk,FL_50,Q18|Q20|Q10|Q1|Q17|MetaInfo|Q9|Q14
2025-10-05 20:34:25,2025-10-05 20:38:23,IP Address,172.220.142.18,100,237,True,2025-10-05 20:38:23,R_1UbDTASoeklUQCU,,,,,35.7319,-81.7091,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1536x864,Leak detector,Leak detector|Smoke detector|Oven light|Ceiling E,North,0,2,0,Mirror 1 and Mirror 2,TV and Window|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|Ceiling E and Oven,Smart home,Never,Never,Very clear,Very clear,5,3,FloorplanHierarchyLowChartjunk,FL_60,Q20|Q17|MetaInfo|Q14|Q1|Q9|Q10|Q18
2025-10-05 20:36:51,2025-10-05 20:39:01,IP Address,12.75.115.120,100,129,True,2025-10-05 20:39:01,R_6w73zWlyRllLITn,,,,,29.998,-90.2133,anonymous,EN,1,Chrome,140.0.0.0,Android 10,384x832,Ceiling E,Leak detector|Ceiling E|Oven light|Smoke detector,South,0,4,0,Ceiling N and Ceiling W,Ceiling E and Oven|Mirror 1 and Mirror 2|Ceiling N and Ceiling W|TV and Window,Smart home,Monthly,Weekly,Slightly clear,Not at all clear,2,3,ImportanceHierarchyHighChartjunk,FL_58,Q10|Q17|Q14|Q20|Q18|Q1|Q9|MetaInfo
2025-10-05 20:37:26,2025-10-05 20:40:33,IP Address,35.139.248.169,100,187,True,2025-10-05 20:40:33,R_3aPDEEfce8txhJv,,,,,28.3022,-82.6264,anonymous,EN,1,Chrome,141.0.0.0,Windows NT 10.0,1536x864,Smoke detector,Smoke detector|Oven light|Leak detector|Ceiling E,East,3,4,3,Mirror 1 and Mirror 2,Ceiling N and Ceiling W|Mirror 1 and Mirror 2|TV and Window|Ceiling E and Oven,Smart home,Never,Never,Extremely clear,Extremely clear,4,3,FloorplanHierarchyHighChartjunk,FL_64,Q9|Q17|Q14|Q10|Q1|Q20|Q18|MetaInfo
2025-10-05 20:35:51,2025-10-05 20:42:41,IP Address,75.106.210.55,100,409,True,2025-10-05 20:42:42,R_6S7eHi4uL0OLXCj,,,,,37.751,-97.822,anonymous,EN,1,Edge,140.0.0.0,Windows NT 10.0,1280x1024,Leak detector,Oven light|Leak detector|Ceiling E|Smoke detector,West,2,3,2,TV and Window,Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2|Ceiling N and Ceiling W,Hospital bed display,Weekly,Weekly,Very clear,Moderately clear,1,3,NoHierarchyLowChartjunk,FL_26,Q18|Q14|Q9|MetaInfo|Q1|Q17|Q10|Q20
2025-10-05 21:00:34,2025-10-05 21:02:37,IP Address,66.218.49.178,100,123,True,2025-10-05 21:02:38,R_1TEC1S9SeiBM3ip,,,,,35.1344,-118.448,anonymous,EN,1,Chrome,140.0.0.0,CrOS x86_64 14541.0.0,1366x768,Leak detector,Oven light|Smoke detector|Leak detector|Ceiling E,East,2,3,2,TV and Window,Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W|Ceiling E and Oven,Smart home,Never,Never,Moderately clear,Slightly clear,3,3,NoHierarchyHighChartjunk,FL_52,Q20|Q18|Q17|Q14|Q10|Q1|Q9|MetaInfo
2025-10-05 21:02:00,2025-10-05 21:04:20,IP Address,24.251.155.188,100,139,True,2025-10-05 21:04:21,R_1LiOWvg8MntdsT6,,,,,33.3429,-111.6347,anonymous,EN,1,Chrome,140.0.0.0,Macintosh,2048x1152,Smoke detector,Oven light|Smoke detector|Leak detector|Ceiling E,West,0,3,1,Ceiling E and Oven,Mirror 1 and Mirror 2|Ceiling N and Ceiling W|TV and Window|Ceiling E and Oven,Smart home,Never,Monthly,Very clear,Moderately clear,1,3,RoomHierarchyMediumChartjunk,FL_22,Q1|Q9|Q17|Q18|Q14|Q20|Q10|MetaInfo
2025-10-05 21:36:20,2025-10-05 21:37:29,IP Address,174.210.2.16,100,69,True,2025-10-05 21:37:29,R_3ISLvgsKNCF2Wpw,,,,,38.6745,-90.2426,anonymous,EN,1,Chrome,140.0.7339.208,Android 16,384x832,Ceiling E,Ceiling E|Smoke detector|Oven light|Leak detector,West,2,3,2,TV and Window,Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2|Ceiling N and Ceiling W,Smart home,Monthly,Never,Moderately clear,Slightly clear,1,3,RoomHierarchyHighChartjunk,FL_25,Q10|Q18|Q17|Q20|Q14|Q9|Q1|MetaInfo
2025-10-05 21:36:35,2025-10-05 21:39:00,IP Address,67.190.12.99,100,145,True,2025-10-05 21:39:01,R_19jqFM6UMSdXVXH,,,,,39.997,-105.0974,anonymous,EN,1,Chrome,140.0.0.0,Macintosh,1920x1080,Oven light,Ceiling E|Leak detector|Oven light|Smoke detector,South,0,4,0,Ceiling E and Oven,Mirror 1 and Mirror 2|TV and Window|Ceiling E and Oven|Ceiling N and Ceiling W,Smart home,Never,Never,Moderately clear,Moderately clear,2,3,NoHierarchyHighChartjunk,FL_50,Q18|MetaInfo|Q10|Q20|Q9|Q14|Q17|Q1
2025-10-05 21:37:42,2025-10-05 21:39:15,IP Address,174.210.2.16,100,93,True,2025-10-05 21:39:16,R_3tYPBUWXh61TV9D,,,,,38.6745,-90.2426,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.208,Android 16,384x832,Leak detector,Oven light|Ceiling E|Leak detector|Smoke detector,East,2,3,1,TV and Window,Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2|Ceiling E and Oven,IT infrastructure,Monthly,Monthly,Very clear,Moderately clear,2,3,NoHierarchyHighChartjunk,FL_52,Q14|Q18|Q9|Q10|MetaInfo|Q1|Q20|Q17
2025-10-05 21:35:52,2025-10-05 21:39:52,IP Address,98.19.64.149,100,240,True,2025-10-05 21:39:52,R_1DXPFrtETvHQw1e,,,,,35.0837,-80.6646,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,Leak detector,Smoke detector|Oven light|Leak detector|Ceiling E,North,2,1,2,Ceiling N and Ceiling W,Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2,Smart home,Never,Never,Moderately clear,Moderately clear,2,3,FloorplanHierarchyMediumChartjunk,FL_62,Q20|MetaInfo|Q10|Q17|Q1|Q14|Q9|Q18
2025-10-05 21:41:19,2025-10-05 21:43:06,IP Address,172.56.68.194,100,107,True,2025-10-05 21:43:07,R_3xA8AXJesYMilkb,,,,,33.8923,-84.2545,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.207,Android 15,384x832,Ceiling E,Smoke detector|Oven light|Leak detector|Ceiling E,East,2,3,0,TV and Window,Ceiling N and Ceiling W|Mirror 1 and Mirror 2|Ceiling E and Oven|TV and Window,Smart home,Weekly,Weekly,Moderately clear,Moderately clear,3,3,NoHierarchyMediumChartjunk,FL_46,Q1|Q9|Q14|Q20|Q10|MetaInfo|Q18|Q17
2025-10-05 21:44:03,2025-10-05 21:45:23,IP Address,69.249.106.149,100,79,True,2025-10-05 21:45:24,R_6gU7La3I9QvCGym,,,,,39.7458,-75.581,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.207,Android 14,444x985,Ceiling E,Ceiling E|Smoke detector|Leak detector|Oven light,North,3,1,0,Mirror 1 and Mirror 2,Ceiling E and Oven|Mirror 1 and Mirror 2|Ceiling N and Ceiling W|TV and Window,IT infrastructure,Never,Never,Not at all clear,Not at all clear,3,3,ImportanceHierarchyLowChartjunk,FL_54,MetaInfo|Q18|Q9|Q1|Q10|Q17|Q20|Q14
2025-10-05 21:44:06,2025-10-05 21:45:54,IP Address,168.103.157.17,100,108,True,2025-10-05 21:45:54,R_6KZWDzAauBSMxON,,,,,48.0109,-122.7706,anonymous,EN,0.8999999761581421,Firefox,143.0,Windows NT 10.0,1280x800,Smoke detector,Leak detector|Ceiling E|Smoke detector|Oven light,North,0,4,0,Mirror 1 and Mirror 2,Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W,Smart home,Never,Never,Not at all clear,Not at all clear,3,3,RoomHierarchyMediumChartjunk,FL_22,Q20|Q14|Q17|Q18|Q10|MetaInfo|Q1|Q9
2025-10-05 21:44:48,2025-10-05 21:46:08,IP Address,172.59.191.91,100,80,True,2025-10-05 21:46:09,R_1k1tY75URg7soM4,,,,,41.8835,-87.6305,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.207,Android 14,432x960,Leak detector,Oven light|Ceiling E|Leak detector|Smoke detector,East,1,3,2,Ceiling N and Ceiling W,Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2,Smart home,Daily,Daily,Extremely clear,Extremely clear,3,3,NoHierarchyLowChartjunk,FL_26,Q17|Q14|Q10|Q18|Q1|Q20|MetaInfo|Q9
2025-10-05 21:44:55,2025-10-05 21:46:18,IP Address,76.170.197.29,100,83,True,2025-10-05 21:46:19,R_6xwMABdjousBZZ4,,,,,33.816,-117.9692,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.207,Android 14,384x832,Oven light,Leak detector|Oven light|Smoke detector|Ceiling E,South,1,3,2,Ceiling E and Oven,TV and Window|Ceiling E and Oven|Ceiling N and Ceiling W|Mirror 1 and Mirror 2,IT infrastructure,Monthly,Monthly,Moderately clear,Slightly clear,0,3,FloorplanHierarchyMediumChartjunk,FL_62,Q17|Q18|MetaInfo|Q9|Q10|Q1|Q20|Q14
2025-10-05 21:44:49,2025-10-05 21:46:24,IP Address,24.182.9.41,100,94,True,2025-10-05 21:46:24,R_6KuUQsiJedqldLV,,,,,34.4802,-117.4093,anonymous,EN,1,Edge,140.0.0.0,Windows NT 10.0,1920x1080,Leak detector,Smoke detector|Leak detector|Oven light|Ceiling E,North,3,3,0,Ceiling E and Oven,Ceiling E and Oven|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|TV and Window,Smart home,Never,Never,Very clear,Very clear,4,3,ImportanceHierarchyMediumChartjunk,FL_56,Q10|Q9|Q14|Q18|Q17|Q1|Q20|MetaInfo
2025-10-05 21:44:41,2025-10-05 21:46:39,IP Address,216.24.212.181,100,117,True,2025-10-05 21:46:39,R_66Ylxu5vNZlJC81,,,,,33.4532,-112.0748,anonymous,EN,0.8999999761581421,Safari iPhone,26.0.1,iPhone,390x844,Leak detector,Ceiling E|Leak detector|Smoke detector|Oven light,East,3,2,2,TV and Window,TV and Window|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|Ceiling E and Oven,Smart home,Never,Never,Extremely clear,Very clear,5,3,FloorplanHierarchyHighChartjunk,FL_64,Q10|Q9|Q14|Q1|MetaInfo|Q18|Q20|Q17
2025-10-05 21:44:49,2025-10-05 21:46:54,IP Address,64.67.13.4,100,124,True,2025-10-05 21:46:54,R_1JxhbnBlquSe9u3,,,,,40.9485,-75.9565,anonymous,EN,1,Safari iPhone,18.5,iPhone,414x896,Smoke detector,Smoke detector|Oven light|Ceiling E|Leak detector,North,2,2,2,Ceiling N and Ceiling W,Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2,Smart home,Weekly,Weekly,Extremely clear,Extremely clear,2,3,RoomHierarchyLowChartjunk,FL_21,MetaInfo|Q14|Q1|Q10|Q17|Q20|Q18|Q9
2025-10-05 21:45:21,2025-10-05 21:47:10,IP Address,67.8.54.124,100,109,True,2025-10-05 21:47:10,R_3gR4Y0BQP4ZaqvP,,,,,28.3939,-81.4216,anonymous,EN,1,Edge,140.0.0.0,Windows NT 10.0,1366x768,Leak detector,Leak detector|Smoke detector|Ceiling E|Oven light,North,1,1,0,Ceiling E and Oven,Ceiling N and Ceiling W|Mirror 1 and Mirror 2|Ceiling E and Oven|TV and Window,Smart home,Never,Never,Not at all clear,Slightly clear,3,3,NoHierarchyHighChartjunk,FL_52,Q18|Q9|Q10|Q1|MetaInfo|Q14|Q20|Q17
2025-10-05 21:44:44,2025-10-05 21:47:13,IP Address,207.242.17.226,100,148,True,2025-10-05 21:47:13,R_6DV7u6yfSxA4T2O,,,,,36.9102,-121.7564,anonymous,EN,0.8999999761581421,Safari iPhone,16.6.1,iPhone,375x667,Oven light,Ceiling E|Smoke detector|Oven light|Leak detector,East,2,4,2,TV and Window,Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2|Ceiling E and Oven,IT infrastructure,Never,Never,Slightly clear,Not at all clear,1,3,FloorplanHierarchyHighChartjunk,FL_64,Q10|MetaInfo|Q17|Q20|Q14|Q1|Q18|Q9
2025-10-05 21:44:45,2025-10-05 21:47:20,IP Address,167.150.5.77,100,155,True,2025-10-05 21:47:21,R_19n9D70sswvkJjd,,,,,47.6975,-116.7808,anonymous,EN,0.8999999761581421,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,Ceiling E,Ceiling E|Oven light|Smoke detector|Leak detector,South,1,4,3,Ceiling N and Ceiling W,Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2,Hospital bed display,Weekly,Weekly,Extremely clear,Extremely clear,0,3,ImportanceHierarchyLowChartjunk,FL_54,Q20|Q17|Q1|Q14|Q9|Q18|Q10|MetaInfo
2025-10-05 21:45:36,2025-10-05 21:47:37,IP Address,173.209.171.48,100,121,True,2025-10-05 21:47:37,R_6IPI9SJcWiXLw7y,,,,,47.1285,-119.2883,anonymous,EN,1,Chrome,141.0.0.0,Android 10,385x854,Smoke detector,Leak detector|Smoke detector|Ceiling E|Oven light,East,2,2,1,Mirror 1 and Mirror 2,Ceiling E and Oven|TV and Window|Ceiling N and Ceiling W|Mirror 1 and Mirror 2,Smart home,Never,Never,Slightly clear,Slightly clear,4,3,NoHierarchyHighChartjunk,FL_50,Q20|Q18|Q17|Q9|Q10|MetaInfo|Q1|Q14
2025-10-05 21:46:27,2025-10-05 21:48:56,IP Address,108.28.225.36,100,148,True,2025-10-05 21:48:56,R_5fdD9IhABR472fn,,,,,38.9841,-77.3672,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,Smoke detector,Oven light|Leak detector|Ceiling E|Smoke detector,North,2,3,1,Ceiling E and Oven,Ceiling E and Oven|TV and Window|Ceiling N and Ceiling W|Mirror 1 and Mirror 2,Smart home,Daily,Daily,Very clear,Very clear,1,3,ImportanceHierarchyHighChartjunk,FL_58,Q18|Q1|Q17|Q10|Q20|Q14|Q9|MetaInfo
