Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Click to write the question text - Browser,Click to write the question text - Version,Click to write the question text - Operating System,Click to write the question text - Resolution,Which part of the organization showed the most severe issues?,Which part of the organization showed the most severe issues? - Display Order,Which application appeared to require the most urgent attention based on its alert status?,Which application appeared to require the most urgent attention based on its alert status? - Display Order,What was the overall condition of the Provider systems?,What was the overall condition of the Provider systems? - Display Order,Which team or role would likely be most concerned with the issues displayed in the dashboard?,Which team or role would likely be most concerned with the issues displayed in the dashboard? - Display Order,"Based on the information shown, which incident was still being actively investigated?","Based on the information shown, which incident was still being actively investigated? - Display Order",What trend was visible in the PCS application status over the last hour?,What trend was visible in the PCS application status over the last hour? - Display Order,Which issue seemed to involve a failure in external communication or handshake?,Which issue seemed to involve a failure in external communication or handshake? - Display Order,"Based on the dashboard layout, what kind of alert was most likely automatically generated rather than manually entered?","Based on the dashboard layout, what kind of alert was most likely automatically generated rather than manually entered? - Display Order","Which incident was in the 'Isolation' state, suggesting containment but not resolution?","Which incident was in the 'Isolation' state, suggesting containment but not resolution? - Display Order","If you had to triage one issue first based on the dashboard, which would be the best candidate?","If you had to triage one issue first based on the dashboard, which would be the best candidate? - Display Order",SurveyWave,Version,FL_3 - Block Randomizer - Display Order,Default Question Block - Display Order
8/14/2025 18:54,8/14/2025 19:01,IP Address,108.179.171.87,100,424,TRUE,8/14/2025 19:01,R_3Qsp0z4XuQn3mU0,,,,,30.303,-90.972,anonymous,EN,Edge,109.0.1518.140,Windows NT 6.1,1024x768,    Client,    Client|    Contact Center|    Provider|    Pharmacy,    TruCare,    SIE Member Web|PCS|    TruCare|    ImageOne,    Mostly Degraded,    Mixed status|    Offline|    Mostly Degraded|    All Healthy,    HR,    Marketing|    HR|    Help Desk / Support|    Finance,    Firewall issue (USC),    MHK Slowness (USG)|    PCS Web Alert|    Eligibility Socket Error|    Firewall issue (USC),    Increasing degradation,    Fluctuating warnings|    Increasing degradation|    Fully recovered|    Stable with no warnings,TruCare Authorization issue,    PCS Synthetic Coverage|    MHK Performance Lag|TruCare Authorization issue|    Eligibility Firewall Timeout,    Active Managed Incidents,    Access to Care Alerts|    System grid color|    Active Managed Incidents|    Troubleshooting line assignments,    Firewall Degradation,    Firewall Degradation|    MHK Outage|    Eligibility Failure|    PCS Web Failure,TruCare Authorization issue,    PCS Synthetic HTML error|    ImageOne socket exceptions|    Firewall reboot|TruCare Authorization issue,2,ImprovedBoth,FL_26,Q11|Q13|Q12|Q2|Q14|Q9|Q27|Q10|Q15|Q1|Q16
8/14/2025 19:38,8/14/2025 19:42,IP Address,162.203.46.107,100,251,TRUE,8/14/2025 19:42,R_30MezkJkVxrdpUp,,,,,33.349,-96.5486,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,    Client,    Contact Center|    Client|    Provider|    Pharmacy,    ImageOne,    SIE Member Web|    TruCare|    ImageOne|PCS,    Mixed status,    All Healthy|    Mixed status|    Offline|    Mostly Degraded,    Help Desk / Support,    Marketing|    Finance|    Help Desk / Support|    HR,    Firewall issue (USC),    PCS Web Alert|    MHK Slowness (USG)|    Eligibility Socket Error|    Firewall issue (USC),    Fully recovered,    Stable with no warnings|    Fully recovered|    Fluctuating warnings|    Increasing degradation,    Eligibility Firewall Timeout,    MHK Performance Lag|    PCS Synthetic Coverage|    Eligibility Firewall Timeout|TruCare Authorization issue,    System grid color,    Access to Care Alerts|    Active Managed Incidents|    System grid color|    Troubleshooting line assignments,    Firewall Degradation,    Eligibility Failure|    Firewall Degradation|    MHK Outage|    PCS Web Failure,TruCare Authorization issue,TruCare Authorization issue|    PCS Synthetic HTML error|    ImageOne socket exceptions|    Firewall reboot,2,ImprovedChartjunk,FL_25,Q15|Q16|Q27|Q2|Q13|Q14|Q1|Q11|Q9|Q10|Q12
8/14/2025 21:42,8/14/2025 21:45,IP Address,216.132.202.192,100,153,TRUE,8/14/2025 21:45,R_7RIGyxAzvEUdznr,,,,,40.5992,-77.5768,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x1024,    Client,    Client|    Contact Center|    Pharmacy|    Provider,PCS,PCS|    SIE Member Web|    ImageOne|    TruCare,    Mixed status,    All Healthy|    Mostly Degraded|    Offline|    Mixed status,    Help Desk / Support,    Finance|    Marketing|    HR|    Help Desk / Support,    PCS Web Alert,    Eligibility Socket Error|    PCS Web Alert|    MHK Slowness (USG)|    Firewall issue (USC),    Fluctuating warnings,    Fully recovered|    Fluctuating warnings|    Increasing degradation|    Stable with no warnings,    PCS Synthetic Coverage,    MHK Performance Lag|    Eligibility Firewall Timeout|TruCare Authorization issue|    PCS Synthetic Coverage,    Access to Care Alerts,    Troubleshooting line assignments|    Access to Care Alerts|    System grid color|    Active Managed Incidents,    MHK Outage,    Eligibility Failure|    MHK Outage|    Firewall Degradation|    PCS Web Failure,TruCare Authorization issue,    ImageOne socket exceptions|    PCS Synthetic HTML error|TruCare Authorization issue|    Firewall reboot,2,ImprovedHierarchy,FL_22,Q27|Q15|Q2|Q10|Q11|Q14|Q1|Q16|Q9|Q13|Q12
8/14/2025 22:32,8/14/2025 22:34,IP Address,104.191.46.218,100,91,TRUE,8/14/2025 22:34,R_1QzsvoRFiul8FJf,,,,,40.0471,-82.9709,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,2048x1152,    Contact Center,    Contact Center|    Pharmacy|    Provider|    Client,    TruCare,    TruCare|PCS|    SIE Member Web|    ImageOne,    All Healthy,    Mixed status|    Offline|    All Healthy|    Mostly Degraded,    Help Desk / Support,    Help Desk / Support|    HR|    Finance|    Marketing,    Eligibility Socket Error,    Eligibility Socket Error|    Firewall issue (USC)|    PCS Web Alert|    MHK Slowness (USG),    Fully recovered,    Fully recovered|    Stable with no warnings|    Fluctuating warnings|    Increasing degradation,    MHK Performance Lag,    MHK Performance Lag|TruCare Authorization issue|    PCS Synthetic Coverage|    Eligibility Firewall Timeout,    Access to Care Alerts,    Access to Care Alerts|    Active Managed Incidents|    System grid color|    Troubleshooting line assignments,    Firewall Degradation,    Eligibility Failure|    MHK Outage|    PCS Web Failure|    Firewall Degradation,    ImageOne socket exceptions,    ImageOne socket exceptions|TruCare Authorization issue|    PCS Synthetic HTML error|    Firewall reboot,2,StatusQuo,FL_21,Q9|Q1|Q14|Q12|Q16|Q11|Q2|Q10|Q15|Q13|Q27
8/14/2025 22:36,8/14/2025 22:38,IP Address,70.39.179.15,100,160,TRUE,8/14/2025 22:38,R_5PnrCKBy5u6ndvI,,,,,42.5132,-84.6538,anonymous,EN,Chrome,137.0.0.0,Windows NT 10.0,1366x768,    Provider,    Contact Center|    Pharmacy|    Client|    Provider,PCS,PCS|    TruCare|    ImageOne|    SIE Member Web,    Mixed status,    Mixed status|    Offline|    All Healthy|    Mostly Degraded,    Marketing,    Finance|    Marketing|    Help Desk / Support|    HR,    PCS Web Alert,    Firewall issue (USC)|    PCS Web Alert|    MHK Slowness (USG)|    Eligibility Socket Error,    Stable with no warnings,    Increasing degradation|    Fluctuating warnings|    Stable with no warnings|    Fully recovered,    PCS Synthetic Coverage,    PCS Synthetic Coverage|    MHK Performance Lag|    Eligibility Firewall Timeout|TruCare Authorization issue,    Active Managed Incidents,    Access to Care Alerts|    Active Managed Incidents|    Troubleshooting line assignments|    System grid color,    PCS Web Failure,    MHK Outage|    PCS Web Failure|    Eligibility Failure|    Firewall Degradation,    PCS Synthetic HTML error,    ImageOne socket exceptions|TruCare Authorization issue|    PCS Synthetic HTML error|    Firewall reboot,2,ImprovedBoth,FL_26,Q14|Q9|Q2|Q16|Q10|Q1|Q11|Q27|Q15|Q13|Q12
8/14/2025 22:40,8/14/2025 22:42,IP Address,65.195.109.228,100,119,TRUE,8/14/2025 22:42,R_3ysm29hMgD2bfDW,,,,,40.7157,-74,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,2560x1440,    Client,    Pharmacy|    Client|    Provider|    Contact Center,    ImageOne,    SIE Member Web|PCS|    ImageOne|    TruCare,    Mixed status,    Mixed status|    All Healthy|    Offline|    Mostly Degraded,    HR,    Finance|    HR|    Marketing|    Help Desk / Support,    PCS Web Alert,    MHK Slowness (USG)|    Eligibility Socket Error|    PCS Web Alert|    Firewall issue (USC),    Increasing degradation,    Fully recovered|    Stable with no warnings|    Increasing degradation|    Fluctuating warnings,    PCS Synthetic Coverage,    Eligibility Firewall Timeout|    MHK Performance Lag|    PCS Synthetic Coverage|TruCare Authorization issue,    Access to Care Alerts,    Access to Care Alerts|    Active Managed Incidents|    Troubleshooting line assignments|    System grid color,    Eligibility Failure,    PCS Web Failure|    Eligibility Failure|    MHK Outage|    Firewall Degradation,    ImageOne socket exceptions,    PCS Synthetic HTML error|    Firewall reboot|    ImageOne socket exceptions|TruCare Authorization issue,2,ImprovedChartjunk,FL_25,Q13|Q10|Q16|Q11|Q2|Q12|Q9|Q27|Q1|Q14|Q15
8/14/2025 23:03,8/14/2025 23:05,IP Address,23.160.200.220,100,126,TRUE,8/14/2025 23:05,R_5zMUZDA07ku26qX,,,,,39.1484,-94.5686,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,    Client,    Client|    Pharmacy|    Provider|    Contact Center,    TruCare,    SIE Member Web|    ImageOne|PCS|    TruCare,    All Healthy,    Offline|    Mostly Degraded|    All Healthy|    Mixed status,    Marketing,    HR|    Finance|    Help Desk / Support|    Marketing,    MHK Slowness (USG),    Eligibility Socket Error|    Firewall issue (USC)|    MHK Slowness (USG)|    PCS Web Alert,    Fully recovered,    Fully recovered|    Fluctuating warnings|    Increasing degradation|    Stable with no warnings,    MHK Performance Lag,TruCare Authorization issue|    Eligibility Firewall Timeout|    MHK Performance Lag|    PCS Synthetic Coverage,    System grid color,    System grid color|    Active Managed Incidents|    Troubleshooting line assignments|    Access to Care Alerts,    Firewall Degradation,    PCS Web Failure|    MHK Outage|    Eligibility Failure|    Firewall Degradation,TruCare Authorization issue,    PCS Synthetic HTML error|    Firewall reboot|TruCare Authorization issue|    ImageOne socket exceptions,2,ImprovedHierarchy,FL_22,Q12|Q9|Q1|Q15|Q13|Q16|Q11|Q27|Q10|Q2|Q14
8/14/2025 23:05,8/14/2025 23:07,IP Address,23.160.200.220,100,84,TRUE,8/14/2025 23:07,R_6EGF3OPmdeXVHph,,,,,39.1484,-94.5686,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,    Client,    Contact Center|    Provider|    Client|    Pharmacy,PCS,    SIE Member Web|    TruCare|PCS|    ImageOne,    All Healthy,    Mixed status|    Offline|    Mostly Degraded|    All Healthy,    Help Desk / Support,    HR|    Help Desk / Support|    Finance|    Marketing,    Eligibility Socket Error,    Eligibility Socket Error|    Firewall issue (USC)|    MHK Slowness (USG)|    PCS Web Alert,    Stable with no warnings,    Fluctuating warnings|    Fully recovered|    Stable with no warnings|    Increasing degradation,    PCS Synthetic Coverage,    PCS Synthetic Coverage|TruCare Authorization issue|    Eligibility Firewall Timeout|    MHK Performance Lag,    Active Managed Incidents,    Troubleshooting line assignments|    Access to Care Alerts|    Active Managed Incidents|    System grid color,    Firewall Degradation,    Eligibility Failure|    MHK Outage|    Firewall Degradation|    PCS Web Failure,TruCare Authorization issue,    Firewall reboot|    ImageOne socket exceptions|TruCare Authorization issue|    PCS Synthetic HTML error,2,ImprovedBoth,FL_26,Q11|Q13|Q10|Q27|Q14|Q1|Q12|Q15|Q9|Q16|Q2
8/14/2025 23:08,8/14/2025 23:09,IP Address,23.160.200.220,100,105,TRUE,8/14/2025 23:09,R_7KHMrBufBXBWpN1,,,,,39.1484,-94.5686,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,    Contact Center,    Contact Center|    Client|    Pharmacy|    Provider,    SIE Member Web,    SIE Member Web|PCS|    ImageOne|    TruCare,    All Healthy,    All Healthy|    Mostly Degraded|    Offline|    Mixed status,    Finance,    Help Desk / Support|    Marketing|    HR|    Finance,    PCS Web Alert,    PCS Web Alert|    Eligibility Socket Error|    MHK Slowness (USG)|    Firewall issue (USC),    Fully recovered,    Fully recovered|    Fluctuating warnings|    Stable with no warnings|    Increasing degradation,    PCS Synthetic Coverage,    Eligibility Firewall Timeout|    PCS Synthetic Coverage|TruCare Authorization issue|    MHK Performance Lag,    System grid color,    System grid color|    Access to Care Alerts|    Active Managed Incidents|    Troubleshooting line assignments,    PCS Web Failure,    MHK Outage|    Eligibility Failure|    PCS Web Failure|    Firewall Degradation,    ImageOne socket exceptions,    Firewall reboot|    PCS Synthetic HTML error|    ImageOne socket exceptions|TruCare Authorization issue,2,ImprovedHierarchy,FL_22,Q2|Q1|Q13|Q27|Q10|Q16|Q11|Q9|Q14|Q12|Q15
8/14/2025 23:29,8/14/2025 23:30,IP Address,144.229.25.83,100,66,TRUE,8/14/2025 23:30,R_6cU4rFJ4xpn5BdG,,,,,39.7503,-75.5453,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1536x864,    Client,    Pharmacy|    Provider|    Contact Center|    Client,    ImageOne,PCS|    ImageOne|    SIE Member Web|    TruCare,    Mostly Degraded,    Mixed status|    Mostly Degraded|    All Healthy|    Offline,    Help Desk / Support,    Help Desk / Support|    Marketing|    Finance|    HR,    Firewall issue (USC),    Eligibility Socket Error|    Firewall issue (USC)|    PCS Web Alert|    MHK Slowness (USG),    Fluctuating warnings,    Stable with no warnings|    Fully recovered|    Fluctuating warnings|    Increasing degradation,    Eligibility Firewall Timeout,TruCare Authorization issue|    MHK Performance Lag|    Eligibility Firewall Timeout|    PCS Synthetic Coverage,    Troubleshooting line assignments,    Active Managed Incidents|    System grid color|    Troubleshooting line assignments|    Access to Care Alerts,    Firewall Degradation,    Eligibility Failure|    Firewall Degradation|    PCS Web Failure|    MHK Outage,    PCS Synthetic HTML error,    ImageOne socket exceptions|TruCare Authorization issue|    Firewall reboot|    PCS Synthetic HTML error,2,ImprovedBoth,FL_26,Q12|Q11|Q10|Q13|Q1|Q16|Q14|Q9|Q2|Q15|Q27
8/14/2025 23:31,8/14/2025 23:33,IP Address,68.133.91.183,100,154,TRUE,8/14/2025 23:33,R_7QDGVLmrhbvIDLJ,,,,,42.9685,-78.7492,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1536x864,    Provider,    Contact Center|    Pharmacy|    Provider|    Client,    SIE Member Web,    TruCare|    ImageOne|    SIE Member Web|PCS,    All Healthy,    All Healthy|    Mixed status|    Offline|    Mostly Degraded,    Help Desk / Support,    Help Desk / Support|    HR|    Marketing|    Finance,    MHK Slowness (USG),    PCS Web Alert|    MHK Slowness (USG)|    Firewall issue (USC)|    Eligibility Socket Error,    Fully recovered,    Fluctuating warnings|    Fully recovered|    Stable with no warnings|    Increasing degradation,    MHK Performance Lag,    PCS Synthetic Coverage|    Eligibility Firewall Timeout|TruCare Authorization issue|    MHK Performance Lag,    Active Managed Incidents,    System grid color|    Active Managed Incidents|    Access to Care Alerts|    Troubleshooting line assignments,    PCS Web Failure,    PCS Web Failure|    Eligibility Failure|    Firewall Degradation|    MHK Outage,    Firewall reboot,    Firewall reboot|    ImageOne socket exceptions|TruCare Authorization issue|    PCS Synthetic HTML error,2,ImprovedChartjunk,FL_25,Q1|Q13|Q9|Q2|Q12|Q16|Q11|Q27|Q15|Q14|Q10
8/14/2025 23:32,8/14/2025 23:34,IP Address,144.229.24.5,100,127,TRUE,8/14/2025 23:34,R_7kGkCqbTScW0ELX,,,,,39.7503,-75.5453,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,    Client,    Contact Center|    Client|    Provider|    Pharmacy,    TruCare,    SIE Member Web|    TruCare|    ImageOne|PCS,    Mostly Degraded,    All Healthy|    Mostly Degraded|    Mixed status|    Offline,    Finance,    Marketing|    Finance|    Help Desk / Support|    HR,    PCS Web Alert,    MHK Slowness (USG)|    Eligibility Socket Error|    PCS Web Alert|    Firewall issue (USC),    Increasing degradation,    Fully recovered|    Stable with no warnings|    Fluctuating warnings|    Increasing degradation,    Eligibility Firewall Timeout,TruCare Authorization issue|    Eligibility Firewall Timeout|    PCS Synthetic Coverage|    MHK Performance Lag,    System grid color,    Troubleshooting line assignments|    Access to Care Alerts|    Active Managed Incidents|    System grid color,    Firewall Degradation,    PCS Web Failure|    MHK Outage|    Firewall Degradation|    Eligibility Failure,    Firewall reboot,    ImageOne socket exceptions|    Firewall reboot|    PCS Synthetic HTML error|TruCare Authorization issue,2,ImprovedHierarchy,FL_22,Q27|Q10|Q14|Q12|Q11|Q16|Q2|Q13|Q9|Q15|Q1
8/14/2025 23:36,8/14/2025 23:38,IP Address,144.229.25.158,100,112,TRUE,8/14/2025 23:38,R_5oQOn3Uga0pNNlL,,,,,39.7503,-75.5453,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,    Pharmacy,    Contact Center|    Provider|    Pharmacy|    Client,    TruCare,PCS|    ImageOne|    SIE Member Web|    TruCare,    Mostly Degraded,    All Healthy|    Mostly Degraded|    Offline|    Mixed status,    Help Desk / Support,    HR|    Marketing|    Help Desk / Support|    Finance,    Firewall issue (USC),    Eligibility Socket Error|    PCS Web Alert|    Firewall issue (USC)|    MHK Slowness (USG),    Fluctuating warnings,    Stable with no warnings|    Increasing degradation|    Fluctuating warnings|    Fully recovered,TruCare Authorization issue,    MHK Performance Lag|    Eligibility Firewall Timeout|TruCare Authorization issue|    PCS Synthetic Coverage,    System grid color,    Access to Care Alerts|    Active Managed Incidents|    System grid color|    Troubleshooting line assignments,    Firewall Degradation,    Firewall Degradation|    MHK Outage|    Eligibility Failure|    PCS Web Failure,    Firewall reboot,TruCare Authorization issue|    ImageOne socket exceptions|    Firewall reboot|    PCS Synthetic HTML error,2,ImprovedBoth,FL_26,Q13|Q12|Q10|Q14|Q11|Q16|Q2|Q1|Q27|Q9|Q15
8/14/2025 23:49,8/14/2025 23:50,IP Address,209.25.174.186,100,91,TRUE,8/14/2025 23:50,R_5kpoDxFxyXs7lLI,,,,,43.6643,-116.2419,anonymous,EN,Firefox,141,Windows NT 10.0,1536x864,    Provider,    Provider|    Client|    Pharmacy|    Contact Center,    SIE Member Web,    TruCare|    SIE Member Web|PCS|    ImageOne,    Mostly Degraded,    Mixed status|    Offline|    All Healthy|    Mostly Degraded,    Help Desk / Support,    HR|    Marketing|    Finance|    Help Desk / Support,    Eligibility Socket Error,    MHK Slowness (USG)|    Firewall issue (USC)|    Eligibility Socket Error|    PCS Web Alert,    Increasing degradation,    Fully recovered|    Stable with no warnings|    Increasing degradation|    Fluctuating warnings,TruCare Authorization issue,    Eligibility Firewall Timeout|    PCS Synthetic Coverage|    MHK Performance Lag|TruCare Authorization issue,    Troubleshooting line assignments,    Troubleshooting line assignments|    Access to Care Alerts|    Active Managed Incidents|    System grid color,    MHK Outage,    Eligibility Failure|    Firewall Degradation|    MHK Outage|    PCS Web Failure,    Firewall reboot,TruCare Authorization issue|    ImageOne socket exceptions|    Firewall reboot|    PCS Synthetic HTML error,2,StatusQuo,FL_21,Q15|Q14|Q1|Q13|Q9|Q16|Q12|Q11|Q10|Q27|Q2
8/15/2025 0:03,8/15/2025 0:08,IP Address,72.18.65.30,100,277,TRUE,8/15/2025 0:08,R_1g2Fyo5kMQ335N7,,,,,40.7876,-74.06,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1360x768,    Contact Center,    Client|    Provider|    Contact Center|    Pharmacy,    TruCare,    TruCare|PCS|    ImageOne|    SIE Member Web,    All Healthy,    All Healthy|    Mostly Degraded|    Mixed status|    Offline,    Help Desk / Support,    HR|    Finance|    Marketing|    Help Desk / Support,    MHK Slowness (USG),    MHK Slowness (USG)|    Firewall issue (USC)|    Eligibility Socket Error|    PCS Web Alert,    Fluctuating warnings,    Stable with no warnings|    Fully recovered|    Increasing degradation|    Fluctuating warnings,TruCare Authorization issue,    MHK Performance Lag|    PCS Synthetic Coverage|TruCare Authorization issue|    Eligibility Firewall Timeout,    Access to Care Alerts,    Active Managed Incidents|    Access to Care Alerts|    System grid color|    Troubleshooting line assignments,    Firewall Degradation,    MHK Outage|    Firewall Degradation|    PCS Web Failure|    Eligibility Failure,TruCare Authorization issue,    ImageOne socket exceptions|    Firewall reboot|TruCare Authorization issue|    PCS Synthetic HTML error,2,ImprovedBoth,FL_26,Q12|Q1|Q15|Q13|Q16|Q9|Q11|Q14|Q2|Q10|Q27
